State,County,Start_Lat,Start_Lng,count,State_Name
VA,Fluvanna,37.869186,-78.309685,64,Virginia
VA,Franklin,36.948822,-79.95817,25,Virginia
VA,Franklin City,36.671084,-76.894405,11,Virginia
VA,Franklin County,37.132481,-79.971331,265,Virginia
VA,Frederick,39.122202,-78.194568,842,Virginia
VA,Fredericksburg,38.289827,-77.46888299999999,379,Virginia
VA,Fredericksburg City,38.31425,-77.47468,8,Virginia
VA,Galax,36.645641,-80.919136,2,Virginia
VA,Galax City,36.696716,-80.868752,1,Virginia
VA,Giles,37.285859,-80.616822,43,Virginia
VA,Gloucester,37.396931,-76.525398,217,Virginia
VA,Goochland,37.700164,-77.745503,441,Virginia
VA,Grayson,36.748641,-81.157629,18,Virginia
VA,Greene,38.2078,-78.38599,91,Virginia
VA,Greensville,36.608644,-77.563959,148,Virginia
VA,Halifax,36.679691,-78.915123,101,Virginia
VA,Hampton,37.062090000000005,-76.42206,1158,Virginia
VA,Hampton City,37.03405,-76.36086,8,Virginia
VA,Hanover,37.869022,-77.453568,1174,Virginia
VA,Harrisonburg,38.399888,-78.908947,220,Virginia
VA,Harrisonburg City,38.45396,-78.93148000000001,19,Virginia
VA,Henrico,37.622681,-77.457741,8089,Virginia
VA,Henry,36.757677,-79.936851,311,Virginia
VA,Highland,38.343075,-79.634877,19,Virginia
VA,Hopewell,37.26894,-77.32614000000001,27,Virginia
VA,Hopewell City,37.2883,-77.22559,3,Virginia
VA,Isle Of Wight,36.799375,-76.705401,16,Virginia
VA,Isle of Wight,36.965720000000005,-76.60688,237,Virginia
VA,James City,37.216175,-76.59711899999999,260,Virginia
VA,King And Queen,37.803113,-77.058071,5,Virginia
VA,King George,38.308449,-77.105675,181,Virginia
VA,King William,37.559685,-76.821377,81,Virginia
VA,King and Queen,37.792122,-77.094086,21,Virginia
VA,Lancaster,37.76997,-76.46713000000001,75,Virginia
VA,Lee,36.769838,-83.03228,27,Virginia
VA,Loudoun,39.014515,-77.48455,3785,Virginia
VA,Louisa,38.08021,-77.87941,285,Virginia
VA,Lunenburg,37.00025,-78.37269,50,Virginia
VA,Lynchburg,37.412415,-79.140129,42,Virginia
VA,Lynchburg City,37.39119,-79.08914,15,Virginia
VA,Madison,38.365354,-78.299111,45,Virginia
VA,Manassas,38.74086,-77.471191,58,Virginia
VA,Manassas City,38.74026,-77.5241,7,Virginia
VA,Manassas Park,38.772118,-77.45246800000001,10,Virginia
VA,Martinsville,36.685551,-79.902874,3,Virginia
VA,Martinsville City,36.697932,-79.815647,3,Virginia
VA,Mathews,37.48538,-76.441833,14,Virginia
VA,Mecklenburg,36.606563,-78.14911,320,Virginia
VA,Middlesex,37.60009,-76.442863,63,Virginia
VA,Montgomery,37.092485,-80.573437,467,Virginia
VA,Nelson,38.032199,-78.85936,96,Virginia
VA,New Kent,37.504467,-77.084549,765,Virginia
VA,Newport News,36.95971,-76.410791,1381,Virginia
VA,Newport News City,37.174118,-76.54985,1,Virginia
VA,Norfolk,36.845222,-76.283592,3872,Virginia
VA,Norfolk City,36.916706,-76.267464,33,Virginia
VA,Northampton,37.362502,-75.932702,57,Virginia
VA,Northumberland,37.883072,-76.347809,55,Virginia
VA,Nottoway,37.136234,-78.081284,104,Virginia
VA,Orange,38.355774,-77.92623,162,Virginia
VA,Page,38.654311,-78.35437399999999,121,Virginia
VA,Patrick,36.810691,-80.319317,46,Virginia
VA,Petersburg,37.199318,-77.426445,496,Virginia
VA,Petersburg City,37.20992,-77.34904,33,Virginia
VA,Pittsylvania,36.696993,-79.366747,244,Virginia
VA,Portsmouth,36.82912,-76.31083000000001,556,Virginia
VA,Portsmouth City,36.816838,-76.364823,9,Virginia
VA,Powhatan,37.559711,-77.689911,255,Virginia
VA,Prince Edward,37.278387,-78.339958,61,Virginia
VA,Prince George,37.192772,-77.327789,274,Virginia
VA,Prince William,38.799801,-77.598946,4500,Virginia
VA,Pulaski,36.993835,-80.792648,224,Virginia
VA,Radford,37.09657,-80.563202,10,Virginia
VA,Rappahannock,38.755875,-78.031044,16,Virginia
VA,Richmond,37.998603,-76.729096,11,Virginia
VA,Richmond City,37.552776,-77.443588,10639,Virginia
VA,Richmond County,37.950778,-76.748727,35,Virginia
VA,Roanoke,37.269878000000006,-80.00872,6,Virginia
VA,Roanoke City,37.268875,-79.936577,452,Virginia
VA,Roanoke County,37.267,-80.13744200000001,625,Virginia
VA,Rockbridge,37.798687,-79.409469,684,Virginia
VA,Rockingham,38.521811,-78.836011,526,Virginia
VA,Russell,36.86705,-82.315063,52,Virginia
VA,Salem,37.293591,-80.099846,87,Virginia
VA,Scott,36.711892,-82.792641,43,Virginia
VA,Shenandoah,38.965183,-78.436989,802,Virginia
VA,Smyth,36.822341,-81.533457,160,Virginia
VA,Southampton,36.850778000000005,-77.133798,74,Virginia
VA,Spotsylvania,38.13608,-77.50958,766,Virginia
VA,Stafford,38.48819,-77.38915,1727,Virginia
VA,Staunton,38.146947,-79.018259,29,Virginia
VA,Staunton City,38.215745,-79.13250699999999,12,Virginia
VA,Suffolk,36.867011,-76.432339,537,Virginia
VA,Suffolk City,36.58133,-76.69541,52,Virginia
VA,Surry,37.145135,-76.766625,30,Virginia
VA,Sussex,36.943806,-77.39215899999999,208,Virginia
VA,Tazewell,37.06253,-81.75191,39,Virginia
VA,Virginia Beach,36.837512,-76.100717,2010,Virginia
VA,Virginia Beach City,36.902397,-76.066864,15,Virginia
VA,Warren,38.915363,-78.099228,265,Virginia
VA,Washington,36.788617,-81.71163,405,Virginia
VA,Waynesboro,38.06028,-78.94318,89,Virginia
VA,Waynesboro City,38.04631,-78.984859,1,Virginia
VA,Westmoreland,38.073471000000005,-76.77838100000001,56,Virginia
VA,Williamsburg,37.281490000000005,-76.68858,9,Virginia
VA,Winchester,39.184685,-78.137596,9,Virginia
VA,Winchester City,39.173164,-78.17400400000001,1,Virginia
VA,Wise,37.020241,-82.58847,51,Virginia
VA,Wythe,36.941958,-80.917374,556,Virginia
VA,York,37.21507,-76.59236999999999,703,Virginia
VT,Addison,44.259097,-73.228337,26,Vermont
VT,Bennington,43.061101,-73.158808,39,Vermont
VT,Caledonia,44.432869,-71.950902,11,Vermont
VT,Chittenden,44.682093,-73.128559,101,Vermont
VT,Essex,44.46515,-71.65318,7,Vermont
VT,Franklin,44.68315,-73.03003000000001,32,Vermont
VT,Grand Isle,44.967545,-73.26890999999999,8,Vermont
VT,Lamoille,44.58857,-72.60415,8,Vermont
VT,Orange,43.905048,-72.14780400000001,19,Vermont
VT,Orleans,44.851548,-71.908194,20,Vermont
VT,Rutland,43.613519,-73.288337,30,Vermont
VT,Washington,44.26742,-72.624803,37,Vermont
VT,Windham,42.963268,-72.885948,121,Vermont
VT,Windsor,43.82276,-72.63135,96,Vermont
WA,Adams,46.741772,-118.228274,37,Washington
WA,Asotin,45.99826,-117.27844,6,Washington
WA,Benton,46.211165,-119.737218,35,Washington
WA,Chelan,47.352574,-120.569451,28,Washington
WA,Clallam,48.064388,-123.776729,146,Washington
WA,Clark,45.664909,-122.434761,1515,Washington
WA,Cowlitz,46.111883,-122.955247,389,Washington
WA,Douglas,47.47032,-120.3004,15,Washington
WA,Ferry,48.640752,-118.116154,13,Washington
WA,Franklin,46.734048,-118.82084,17,Washington
WA,Grant,46.945175,-119.961777,62,Washington
WA,Grays Harbor,46.97639,-123.65508,291,Washington
WA,Island,48.00107,-122.415,185,Washington
WA,Jefferson,47.889935,-122.732361,284,Washington
WA,King,47.650143,-122.347412,27190,Washington
WA,Kitsap,47.615889,-122.6288,709,Washington
WA,Kittitas,46.93051,-120.502127,190,Washington
WA,Klickitat,45.697891,-120.815933,98,Washington
WA,Lewis,46.655022,-122.992805,341,Washington
WA,Lincoln,47.336371,-117.913082,31,Washington
WA,Mason,47.206741,-123.127868,348,Washington
WA,Okanogan,48.04826,-119.90136,8,Washington
WA,Pacific,46.23506,-123.87196000000002,187,Washington
WA,Pend Oreille,48.337879,-117.304465,21,Washington
WA,Pierce,47.16736,-122.47563,6435,Washington
WA,Skagit,48.492592,-122.280334,712,Washington
WA,Skamania,45.568722,-122.208706,84,Washington
WA,Snohomish,48.07196,-122.111336,5836,Washington
WA,Spokane,47.668068,-117.425171,2007,Washington
WA,Stevens,48.735193,-118.132084,62,Washington
WA,Thurston,47.02585,-122.91537,1029,Washington
WA,Wahkiakum,46.347743,-123.524352,16,Washington
WA,Walla Walla,46.043861,-118.388557,13,Washington
WA,Whatcom,48.997581,-122.75231200000002,1002,Washington
WA,Whitman,46.86425,-117.43963,41,Washington
WA,Yakima,46.677891,-120.481285,72,Washington
WI,Adams,44.148931,-89.80771999999999,29,Wisconsin
WI,Ashland,46.60924,-90.764948,6,Wisconsin
WI,Barron,45.595643,-91.765159,22,Wisconsin
WI,Bayfield,46.21252,-91.29314,14,Wisconsin
WI,Brown,44.54214,-88.02869,535,Wisconsin
WI,Buffalo,44.170368,-91.763849,6,Wisconsin
WI,Burnett,46.058967,-92.279129,12,Wisconsin
WI,Calumet,44.240093,-88.125984,19,Wisconsin
WI,Chippewa,45.208382,-91.4392,91,Wisconsin
WI,Clark,44.598264,-90.344735,43,Wisconsin
WI,Columbia,43.363598,-89.46003,237,Wisconsin
WI,Crawford,43.048033,-91.155923,15,Wisconsin
WI,Dane,42.970188,-89.109623,1620,Wisconsin
WI,Dodge,43.537018,-88.40280200000001,101,Wisconsin
WI,Door,44.743544,-87.576901,2,Wisconsin
WI,Douglas,46.170799,-91.80506,40,Wisconsin
WI,Dunn,44.88612,-91.730164,85,Wisconsin
WI,Eau Claire,44.835037,-91.450691,109,Wisconsin
WI,Florence,45.948959,-88.30489,4,Wisconsin
WI,Fond Du Lac,43.78355,-88.36129,6,Wisconsin
WI,Fond du Lac,43.850555,-88.571228,113,Wisconsin
WI,Forest,45.559231,-88.67398100000001,1,Wisconsin
WI,Grant,42.73237,-90.47559,27,Wisconsin
WI,Green,42.58875,-89.78701,42,Wisconsin
WI,Green Lake,44.048461,-88.8921,14,Wisconsin
WI,Iowa,42.966217,-90.099047,46,Wisconsin
WI,Iron,46.495064,-90.382996,7,Wisconsin
WI,Jackson,44.391166,-90.822076,83,Wisconsin
WI,Jefferson,43.07316,-88.58838,139,Wisconsin
WI,Juneau,43.712136,-89.885145,91,Wisconsin
WI,Kenosha,42.61479,-87.95227,335,Wisconsin
WI,Kewaunee,44.658569,-87.74695600000001,3,Wisconsin
WI,La Crosse,43.874016,-91.209839,100,Wisconsin
WI,Lafayette,42.58088,-90.113356,4,Wisconsin
WI,Langlade,45.082394,-89.1537,15,Wisconsin
WI,Lincoln,45.12886,-89.63955,25,Wisconsin
WI,Manitowoc,44.19202,-87.7307,39,Wisconsin
WI,Marathon,44.711493,-89.65812199999999,155,Wisconsin
WI,Marinette,45.052006,-87.657814,30,Wisconsin
WI,Marquette,43.93042,-89.312279,27,Wisconsin
WI,Menominee,45.004944,-88.615601,1,Wisconsin
WI,Milwaukee,42.98843,-87.984047,5990,Wisconsin
WI,Monroe,43.949017,-90.545677,120,Wisconsin
WI,Oconto,44.854678,-88.349982,36,Wisconsin
WI,Oneida,45.73319,-89.55152,37,Wisconsin
WI,Outagamie,44.347912,-88.737572,353,Wisconsin
WI,Ozaukee,43.320075,-87.947055,121,Wisconsin
WI,Pierce,44.60133,-92.52797,51,Wisconsin
WI,Polk,45.430372,-92.54943,17,Wisconsin
WI,Portage,44.54494,-89.54835,139,Wisconsin
WI,Price,45.45286,-90.3112,20,Wisconsin
WI,Racine,42.69641,-87.85448000000001,410,Wisconsin
WI,Richland,43.46902,-90.73245,9,Wisconsin
WI,Rock,42.634991,-88.98284100000001,405,Wisconsin
WI,Rusk,45.455817,-91.10878,19,Wisconsin
WI,Sauk,43.57035,-89.78503,93,Wisconsin
WI,Sawyer,45.99699,-91.599521,2,Wisconsin
WI,Shawano,44.757582,-88.565339,91,Wisconsin
WI,Sheboygan,43.623132,-87.94135,170,Wisconsin
WI,St. Croix,44.96389,-92.71605,159,Wisconsin
WI,Taylor,45.060603,-90.79992,2,Wisconsin
WI,Trempealeau,44.57523,-91.20188,50,Wisconsin
WI,Vernon,43.447242,-90.726211,37,Wisconsin
WI,Vilas,45.902797,-89.393597,11,Wisconsin
WI,Walworth,42.5092,-88.59931,158,Wisconsin
WI,Washburn,45.79315,-91.84452,5,Wisconsin
WI,Washington,43.472729,-88.36670699999999,267,Wisconsin
WI,Waukesha,43.024338,-88.107224,1135,Wisconsin
WI,Waupaca,44.3562,-89.1163,85,Wisconsin
WI,Waushara,44.05508,-89.19207,47,Wisconsin
WI,Winnebago,44.22445,-88.46865,281,Wisconsin
WI,Wood,44.361876,-90.027523,56,Wisconsin
WV,Barbour,38.966678,-80.05353199999999,5,West Virginia
WV,Berkeley,39.53414,-77.920006,286,West Virginia
WV,Boone,37.987068,-81.965899,4,West Virginia
WV,Braxton,38.829993,-80.667067,62,West Virginia
WV,Brooke,40.39843,-80.53256999999999,8,West Virginia
WV,Cabell,38.421989,-82.29870799999999,312,West Virginia
WV,Clay,38.587884,-81.096432,5,West Virginia
WV,Doddridge,39.283285,-80.69489200000001,18,West Virginia
WV,Fayette,37.91291,-81.267975,38,West Virginia
WV,Gilmer,38.960865000000005,-80.792478,2,West Virginia
WV,Grant,39.286777,-79.324424,1,West Virginia
WV,Greenbrier,37.862841,-80.53749,34,West Virginia
WV,Hampshire,39.328098,-78.731943,3,West Virginia
WV,Hancock,40.608898,-80.56770300000001,1,West Virginia
WV,Hardy,38.782064,-78.895872,9,West Virginia
WV,Harrison,39.274075,-80.286058,116,West Virginia
WV,Jackson,38.57754,-81.64151,76,West Virginia
WV,Jefferson,39.274138,-77.820872,34,West Virginia
WV,Kanawha,38.326009,-81.714483,1161,West Virginia
WV,Lewis,39.10051,-80.39199,59,West Virginia
WV,Lincoln,38.26433,-81.832061,3,West Virginia
WV,Logan,37.940432,-82.016763,17,West Virginia
WV,Marion,39.46462,-80.13629,83,West Virginia
WV,Marshall,40.026509,-80.72776999999999,6,West Virginia
WV,Mason,38.673862,-81.966095,11,West Virginia
WV,McDowell,37.414119,-81.427934,4,West Virginia
WV,Mercer,37.492857,-81.09158000000001,94,West Virginia
WV,Mineral,39.36846,-79.03384,5,West Virginia
WV,Mingo,37.677162,-82.284421,6,West Virginia
WV,Monongalia,39.58389,-79.95459,153,West Virginia
WV,Monroe,37.63775,-80.23931,1,West Virginia
WV,Nicholas,38.28288,-80.83352,18,West Virginia
WV,Ohio,40.043419,-80.60681899999999,160,West Virginia
WV,Pendleton,38.89,-79.468069,15,West Virginia
WV,Pocahontas,38.572725,-79.840562,7,West Virginia
WV,Preston,39.65795,-79.78488399999999,40,West Virginia
WV,Putnam,38.439027,-81.829701,224,West Virginia
WV,Raleigh,37.631274,-81.111942,117,West Virginia
WV,Randolph,38.71105,-79.97901,14,West Virginia
WV,Ritchie,39.26098,-81.14208599999999,12,West Virginia
WV,Roane,38.568968,-81.27148199999999,43,West Virginia
WV,Summers,37.78071,-80.89446,20,West Virginia
WV,Taylor,39.361421,-79.981487,4,West Virginia
WV,Tucker,39.095323,-79.778574,3,West Virginia
WV,Upshur,39.00248,-80.22624,5,West Virginia
WV,Wayne,38.388000000000005,-82.5799,13,West Virginia
WV,Wetzel,39.721216,-80.533006,4,West Virginia
WV,Wood,39.06944,-81.560393,105,West Virginia
WY,Albany,41.156490000000005,-105.40104,49,Wyoming
WY,Big Horn,44.796066,-108.526754,5,Wyoming
WY,Campbell,44.29294,-105.53078,10,Wyoming
WY,Carbon,41.73949,-106.8293,77,Wyoming
WY,Converse,42.732052,-105.341026,9,Wyoming
WY,Crook,44.28021,-104.75304,3,Wyoming
WY,Fremont,43.02467,-108.38062,11,Wyoming
WY,Goshen,42.068966,-104.199567,3,Wyoming
WY,Hot Springs,43.63749,-108.22066,6,Wyoming
WY,Johnson,44.227572,-106.925445,16,Wyoming
WY,Laramie,41.1233,-104.77474,65,Wyoming
WY,Lincoln,41.766445,-110.558884,8,Wyoming
WY,Natrona,43.41353,-106.38531,17,Wyoming
WY,Niobrara,43.450877,-104.206308,4,Wyoming
WY,Park,44.538757,-109.070374,8,Wyoming
WY,Platte,42.026987,-104.965339,18,Wyoming
WY,Sheridan,44.879795,-107.261601,10,Wyoming
WY,Sublette,43.02095,-110.12151,3,Wyoming
WY,Sweetwater,41.729207,-107.725746,59,Wyoming
WY,Teton,43.831727,-110.417716,16,Wyoming
WY,Uinta,41.26542,-110.952,22,Wyoming
